a,cx,cz,cy,b,theta,R3,R4,E,E_t1,E_t2,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
7.3,-0.3,18.4,1.3,5.9,25.5,-0.1,2.1,-5.687427472439595,,,-0.7201555764768273,-1.06059230142273,-0.0211408119648695,-1.8631273910868915,-0.0265875987242907,-1.819860576186329,-0.2712600227678194,-2.1895267171785235,-0.4157755757914856,-0.0551330287707969,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.3_cz=18.4.log
7.3,-0.2,18.5,1.4,5.9,25.5,-0.1,2.1,-5.69921211025212,,,-0.9591678602155298,-1.1354981705080718,-0.0199548180680722,-1.862989338580519,-0.0233433719258755,-1.7865523456130177,-0.2347514909924939,-2.104800317203626,-0.4149472624994814,-0.0509600871009752,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.4_cz=18.5.log
7.3,-1.8,18.0,0.6,5.9,25.5,2.2,2.1,-4.47130367916543,,,-1.3488766704685986,-1.7081073203589767,-0.0165725389961153,-0.846128209028393,-0.0561558697372674,-0.9905621856451036,-0.1056789589347317,-1.1957203048514202,-0.5078061923850328,-0.1788968258770182,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.8_cy=0.6_cz=18.0.log
7.3,0.8,18.6,0.0,5.9,25.5,2.4,0.0,-5.523819927591831,,,-0.7610002022702247,-0.7610002022702247,-0.1694904509931802,-0.1260479337070137,-0.1260479337070137,-0.1694904509931802,-0.0540474363369867,-0.0540474363369867,-2.179593233973719,-2.179593233973719,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.0_cz=18.6.log
7.3,2.0,17.9,0.5,5.9,25.5,-0.1,2.1,-4.4447098061209545,,,-1.856871115975082,-1.6194840832613409,-0.061834835447371,-0.9278864867519588,-0.0169364947360008,-0.7557165680918843,-0.1739081214182078,-0.4485504231415689,-1.0820468686288225,-0.1208396008005365,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.5_cz=17.9.log
7.3,-1.6,18.2,-0.9,5.9,25.5,-0.1,2.1,-5.051741017028689,,,-1.5864143059588969,-1.0981487752869723,-0.0288780103437602,-0.3330007316544652,-0.0799384987913072,-0.2769138880539685,-1.2939632704947144,-1.831469511264004,-0.1516879923874512,-0.0729731378378346,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-0.9_cz=18.2.log
7.3,-0.3,18.5,1.3,5.9,25.5,-0.1,2.1,-5.676819415879436,,,-0.9056600825861096,-1.1258282414637506,-0.0197289146017283,-1.7902358290739355,-0.0249748979695141,-1.773983320221305,-0.2539344717515632,-2.1641376625048,-0.3866591118276119,-0.0518825268372893,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.3_cz=18.5.log
7.3,-1.8,17.8,0.7,5.9,25.5,2.2,2.1,-4.2030243292683735,,,-0.4814946982078254,-1.6995669091120362,-0.018988452386111,-0.9703061627224088,-0.0604982390068471,-0.8743285082746297,-0.1216365385334938,-1.288384706596844,-0.5504392217844725,-0.1899723774986341,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.8_cy=0.7_cz=17.8.log
7.3,0.8,18.7,0.0,5.9,25.5,2.4,0.0,-5.480051105143502,,,-0.8680910589173436,-0.8680910589173436,-0.1586031524930149,-0.11617092625238,-0.11617092625238,-0.1586031524930149,-0.0509036111179739,-0.0509036111179739,-2.117689372622408,-2.117689372622408,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.0_cz=18.7.log
7.3,1.9,17.8,0.4,5.9,25.5,-0.1,2.1,-4.392933955648914,,,-1.7145455728750676,-1.3243096543010324,-0.0674384995363652,-0.959682418499142,-0.0206701792776584,-0.770406577270478,-0.1942582706687972,-0.4889181413454935,-1.1438628785545006,-0.1373682142002508,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.4_cz=17.8.log
7.3,-1.6,18.3,-0.9,5.9,25.5,-0.1,2.1,-5.018906556302682,,,-1.5084524636622518,-1.2015812483150512,-0.0259789139963686,-0.3203689553774893,-0.0745795636903494,-0.2597891399636864,-1.205703989136964,-1.9038276894716544,-0.1448920589173212,-0.0691076762741431,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-0.9_cz=18.3.log
7.3,-1.8,17.9,0.7,5.9,25.5,2.2,2.1,-4.420669897343032,,,-0.9525350795593112,-1.7454629908315835,-0.017356926575303,-0.9351593276951462,-0.0573167633265256,-0.9361821690108628,-0.1111696715233847,-1.272307900362648,-0.5329881685320288,-0.1821975284256041,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.8_cy=0.7_cz=17.9.log
7.3,-0.3,18.6,1.3,5.9,25.5,-0.1,2.1,-5.553466637269594,,,-0.982686934992671,-1.1241590646095574,-0.0184048684313893,-1.71319642663002,-0.0234374983701854,-1.7097451214212924,-0.2375941112404689,-2.1217681873822585,-0.359456553356722,-0.0488328280625864,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.3_cz=18.6.log
7.3,0.8,18.5,0.1,5.9,25.5,2.4,0.0,-5.457316417363472,,,-0.5748807361815125,-0.5635228052269667,-0.1714482819661498,-0.1456827216316014,-0.1282630439382046,-0.1911395457573235,-0.0564005988417193,-0.0584023556439206,-2.263729774975218,-2.191315120551735,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.1_cz=18.5.log
7.3,1.9,17.9,0.4,5.9,25.5,-0.1,2.1,-4.449682822683826,,,-1.7582516446709633,-1.5351718394085765,-0.063805216923356,-0.9308734345249832,-0.0188315752893686,-0.7429843901190907,-0.186401845421642,-0.4734751202631742,-1.139658561558463,-0.125188244972378,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.4_cz=17.9.log
7.3,-1.6,18.4,-0.9,5.9,25.5,-0.1,2.1,-4.888381338794716,,,-1.4115837449207902,-1.2197162872180345,-0.0234312233515083,-0.3080885848030448,-0.0695720338262617,-0.2436182072851807,-1.1146711135515943,-1.9319213120033965,-0.138353404821828,-0.0654304677154868,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-0.9_cz=18.4.log
7.3,-1.8,18.0,0.7,5.9,25.5,2.2,2.1,-4.481896048877388,,,-1.2404743181541562,-1.734186636051163,-0.0158258022274822,-0.9006211773958057,-0.0542921652086079,-0.9763616344425828,-0.1017758470261469,-1.2286520299967378,-0.5159261717926711,-0.1746611333219334,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.8_cy=0.7_cz=18.0.log
7.3,-0.3,18.4,1.4,5.9,25.5,-0.1,2.1,-5.695842381217517,,,-0.7486194299999624,-1.1408257302828133,-0.0204317257739603,-1.9213979695923624,-0.0257153597194701,-1.753193913726136,-0.2589043509215116,-2.154950916185044,-0.4232805953361094,-0.0536144542274996,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.4_cz=18.4.log
7.3,0.8,18.6,0.1,5.9,25.5,2.4,0.0,-5.521372638526373,,,-0.7716866976115853,-0.7617469390388578,-0.1606990357395261,-0.1341741881333291,-0.1184801631607115,-0.1787775990087539,-0.0531187213491648,-0.0549698760733008,-2.21915773965884,-2.131343990098685,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.1_cz=18.6.log
7.3,1.9,18.0,0.4,5.9,25.5,-0.1,2.1,-4.390740808681585,,,-1.744214245583862,-1.625803109025583,-0.0603476366959512,-0.8951869406737387,-0.0171310231089591,-0.7161081368103623,-0.1787650488549843,-0.4583709547296166,-1.1100840154103937,-0.1141252437373623,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.4_cz=18.0.log
7.3,-1.6,18.2,-0.8,5.9,25.5,-0.1,2.1,-4.982300760690123,,,-1.567300351569429,-1.1955383270978928,-0.0276857411954551,-0.3531814534217119,-0.0775225854013115,-0.303288133116439,-1.2612825498217717,-1.7309863350819796,-0.1556413053767755,-0.0721322745084762,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-0.8_cz=18.2.log
7.3,-0.3,18.5,1.4,5.9,25.5,-0.1,2.1,-5.696441653650254,,,-0.9167732845526188,-1.174497916828841,-0.0190888543147593,-1.8565573610831048,-0.0241654100827872,-1.7411331715993583,-0.2425200648140162,-2.1439004653366283,-0.3934362198924646,-0.0504769043764099,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.4_cz=18.5.log
7.3,0.8,18.7,0.1,5.9,25.5,2.4,0.0,-5.477396738133393,,,-0.876173387747258,-0.867294121067971,-0.1505835745483636,-0.1234814177732914,-0.1094502944033593,-0.1671184631995856,-0.0500313724623993,-0.0517507498152554,-2.163936859578825,-2.0646271269069985,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.1_cz=18.7.log
7.3,1.9,17.8,0.5,5.9,25.5,-0.1,2.1,-4.393357525346801,,,-1.7604165540542454,-1.204944702098146,-0.0651292628608644,-0.9660704704001546,-0.0197038140613585,-0.8189068252686411,-0.1899661022471264,-0.4969565445790067,-1.1566891829716042,-0.1321598811773583,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.5_cz=17.8.log
7.3,-1.6,18.3,-0.8,5.9,25.5,-0.1,2.1,-4.985836779349484,,,-1.5031562792137263,-1.2749371675308794,-0.0249811729881912,-0.3397464642766863,-0.0723770032636821,-0.2844502830412239,-1.174071210087277,-1.8449609761592,-0.1486508438829332,-0.0683295640628784,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-0.8_cz=18.3.log
7.3,-0.3,18.6,1.4,5.9,25.5,-0.1,2.1,-5.580857449327596,,,-0.9809424572158604,-1.1483495752327144,-0.0178212840110063,-1.785033771302551,-0.0227033118717372,-1.7005018992349503,-0.2270519434241578,-2.1130018729018047,-0.3655998761532828,-0.0475276074139401,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.4_cz=18.6.log
7.3,0.9,18.5,-0.1,5.9,25.5,2.4,0.0,-5.604470650432631,,,-0.7080634587910026,-0.7194276647642255,-0.1913717247080057,-0.1239206749014556,-0.1408320690970868,-0.1718373384792357,-0.0574171651387587,-0.0554781591054052,-2.2219062332296744,-2.241942627588287,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=-0.1_cz=18.5.log
7.3,1.9,17.9,0.5,5.9,25.5,-0.1,2.1,-4.479116178816184,,,-1.7846133394632488,-1.4544866036158055,-0.0616528573445975,-0.9578689145855606,-0.017959336284548,-0.7895832827780396,-0.1822979298885911,-0.481356646050699,-1.161853590165265,-0.1205258456757292,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.5_cz=17.9.log
7.3,-1.6,18.4,-0.8,5.9,25.5,-0.1,2.1,-4.883602850139141,,,-1.41514800186269,-1.2749120669905096,-0.0225401592906564,-0.3266503305640071,-0.0675702767912298,-0.2664972220081836,-1.0848832137417048,-1.9054466652451083,-0.1419051112607121,-0.0647088311379775,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-0.8_cz=18.4.log
7.3,-0.3,18.4,1.5,5.9,25.5,-0.1,2.1,-5.579856570228003,,,-0.7529053231701255,-1.1946660880930722,-0.0197414646390825,-1.9382403378840536,-0.0248682212550193,-1.5636921690311285,-0.2469314601039514,-2.1032189917750657,-0.4305471611442044,-0.0521021551685407,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.5_cz=18.4.log
7.3,0.9,18.6,-0.1,5.9,25.5,2.4,0.0,-5.661404632264748,,,-0.8597577260807157,-0.8697100346907973,-0.1791729300748556,-0.1143950729165226,-0.1296310157049447,-0.1612324193120002,-0.0540976370684802,-0.0523092334624379,-2.176160754286684,-2.221887408057228,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=-0.1_cz=18.6.log
7.3,1.9,18.0,0.5,5.9,25.5,-0.1,2.1,-4.44023252138868,,,-1.7569715238641948,-1.5728287145029751,-0.0583584299311041,-0.9380270482506604,-0.0163403602782636,-0.7608684250153601,-0.1748493862105533,-0.4660830524517223,-1.137637979350984,-0.1099648524541407,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.5_cz=18.0.log
7.3,-1.5,18.2,-1.0,5.9,25.5,-0.1,2.1,-5.0443771871505305,,,-1.574861847097054,-0.8635102359112352,-0.0315700282808393,-0.3200552004855126,-0.0818084785714745,-0.2630208164919168,-1.2999936416745186,-1.9474521845113488,-0.1537022994598373,-0.0758157580858096,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-1.0_cz=18.2.log
7.3,-0.3,18.5,1.5,5.9,25.5,-0.1,2.1,-5.612113722250797,,,-0.9080508956685662,-1.2022652341984212,-0.0184550690464675,-1.8890812045428904,-0.0233935727737844,-1.6052458812482655,-0.2314445134252309,-2.108364573912695,-0.3999748739879578,-0.0490838321857154,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.5_cz=18.5.log
7.3,0.9,18.7,-0.1,5.9,25.5,2.4,0.0,-5.615292059839703,,,-0.931977851781994,-0.9408822187688202,-0.1676581215579062,-0.1056036578956991,-0.1192268999293446,-0.1512675606645643,-0.05097263737116,-0.0493097357684746,-2.1203751150751486,-2.1863264163257554,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=-0.1_cz=18.7.log
7.3,1.9,17.8,0.6,5.9,25.5,-0.1,2.1,-4.3614141285652295,,,-1.8066012898925687,-1.0515122320502996,-0.0628953273408114,-0.9333458237815648,-0.018775099189952,-0.8710215305909514,-0.1856613837881013,-0.5046498172450811,-1.1719690513564274,-0.1270582247525453,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.6_cz=17.8.log
7.3,-1.5,18.3,-1.0,5.9,25.5,-0.1,2.1,-4.9812465434661135,,,-1.5065950341522694,-1.0473330153618008,-0.0283634518273174,-0.3078375807963311,-0.0762110892683267,-0.2472828656900674,-1.205967543181032,-1.9500187005614864,-0.146730663254857,-0.0717181179206818,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-1.0_cz=18.3.log
7.3,-0.3,18.6,1.5,5.9,25.5,-0.1,2.1,-5.522828461951576,,,-0.964012237265706,-1.1574045445304364,-0.0172565248794853,-1.8293046017643064,-0.0219816751778125,-1.6052584315184504,-0.2168486308073625,-2.090668791905045,-0.371473370003514,-0.0462286616675555,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.3_cy=1.5_cz=18.6.log
7.3,0.9,18.5,0.0,5.9,25.5,2.4,0.0,-5.613842512713745,,,-0.7065762598067522,-0.7065762598067522,-0.1813441149424761,-0.1320971301756799,-0.1320971301756799,-0.1813441149424761,-0.0564570748247206,-0.0564570748247206,-2.240455429069698,-2.240455429069698,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.0_cz=18.5.log
7.3,-1.5,18.4,-1.0,5.9,25.5,-0.1,2.1,-4.825426397554111,,,-1.4157441362040115,-1.1205383318010718,-0.0255145565606653,-0.2959713665768504,-0.070971380919218,-0.2326305073220282,-1.1118222179356962,-1.9250814529368647,-0.1400100311730057,-0.0678275558166205,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-1.0_cz=18.4.log
7.3,1.9,17.9,0.6,5.9,25.5,-0.1,2.1,-4.482062338734977,,,-1.8103600749745965,-1.3449170824605972,-0.0595883496571332,-0.9536332222633064,-0.0171184728387743,-0.8398029082454741,-0.1781751892995089,-0.4889369666343555,-1.1862951047951356,-0.1159450227860361,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.6_cz=17.9.log
7.3,-0.2,18.4,1.3,5.9,25.5,-0.1,2.1,-5.6793294557137415,,,-0.7648217380046844,-0.9979291530326008,-0.0220758018549531,-1.879003393929452,-0.025709084700793,-1.8532817589584736,-0.2619728746358305,-2.151060354313813,-0.439150323276408,-0.0557354382472112,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.3_cz=18.4.log
7.3,-1.5,18.2,-0.9,5.9,25.5,-0.1,2.1,-5.08257685857825,,,-1.545186899136752,-0.9810491339303552,-0.0302522568963468,-0.3396899884101003,-0.0793549146037548,-0.287863937439397,-1.2698543365113435,-1.948136170511134,-0.1579066164558753,-0.0749811698915436,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-0.9_cz=18.2.log
7.3,0.9,18.6,0.0,5.9,25.5,2.4,0.0,-5.669885430717841,,,-0.8599648042581975,-0.8599648042581975,-0.1699359831400215,-0.1217494902666658,-0.1217494902666658,-0.1699359831400215,-0.0532128481427207,-0.0532128481427207,-2.205904728383757,-2.205904728383757,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.0_cz=18.6.log
7.3,1.9,18.0,0.6,5.9,25.5,-0.1,2.1,-4.46930192282889,,,-1.7683294550515711,-1.4965736994054168,-0.0564445245545357,-0.9581324688624592,-0.0155810732394456,-0.8091176692396402,-0.1709148986265063,-0.473544146399945,-1.166886220453307,-0.1058672121725976,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.6_cz=18.0.log
7.3,-0.2,18.5,1.3,5.9,25.5,-0.1,2.1,-5.646661284845322,,,-0.9365147491917014,-1.087029297836125,-0.0206325286999344,-1.807147223502397,-0.0241277595050632,-1.7979542021639645,-0.2455509380670264,-2.1044426364824176,-0.4075551946880296,-0.0524096351582556,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.3_cz=18.5.log
7.3,-1.5,18.3,-0.9,5.9,25.5,-0.1,2.1,-5.037807157845236,,,-1.4946472437586635,-1.136985369026661,-0.0272527593187987,-0.3266377802938223,-0.0739834289997816,-0.2701744306832552,-1.1765938001917675,-1.9747237691190087,-0.1507153519196435,-0.0709337305743247,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-0.9_cz=18.3.log
7.3,0.9,18.7,0.0,5.9,25.5,2.4,0.0,-5.622778254328296,,,-0.9334776008035988,-0.9334776008035988,-0.159193011932075,-0.1121360370889306,-0.1121360370889306,-0.159193011932075,-0.0501505992142483,-0.0501505992142483,-2.158835203037597,-2.158835203037597,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.0_cz=18.7.log
7.3,2.0,17.8,0.4,5.9,25.5,-0.1,2.1,-4.413274692604318,,,-1.867865091189742,-1.581168322591111,-0.0675640017725527,-0.9280119889881462,-0.0195406612474471,-0.7382404145319015,-0.1850715244654566,-0.4556224608095363,-1.0334462189348417,-0.1379392482340335,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.4_cz=17.8.log
7.3,-0.2,18.6,1.3,5.9,25.5,-0.1,2.1,-5.50716581218876,,,-1.004436431452632,-1.1003952610772103,-0.019264557166025,-1.7303839256055653,-0.0226280107162892,-1.728727299021557,-0.2300451658666134,-2.046761917183176,-0.3781563512748107,-0.0492846353445202,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.3_cz=18.6.log
7.3,-1.5,18.4,-0.9,5.9,25.5,-0.1,2.1,-4.895578878582455,,,-1.415668835164979,-1.189464030554518,-0.0245921169407665,-0.3139056025538593,-0.0689319733064621,-0.2534701141994446,-1.0839670491404831,-1.9677082074340435,-0.1437876413110643,-0.0670996443368494,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-0.9_cz=18.4.log
7.3,0.9,18.5,0.1,5.9,25.5,2.4,0.0,-5.604470650432631,,,-0.7194276647642255,-0.7080634587910026,-0.1718373384792357,-0.1408320690970868,-0.1239206749014556,-0.1913717247080057,-0.0554781591054052,-0.0574171651387587,-2.241942627588287,-2.2219062332296744,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.1_cz=18.5.log
7.3,-0.2,18.4,1.4,5.9,25.5,-0.1,2.1,-5.7292039503809065,,,-0.808734887978062,-1.0770581639371812,-0.0213353398721665,-1.924259414896369,-0.0248619462363421,-1.8141188598237927,-0.2503011886728927,-2.142130887019448,-0.4474146299762651,-0.0541729383403435,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.4_cz=18.4.log
7.3,2.0,17.9,0.4,5.9,25.5,-0.1,2.1,-4.4272869906853884,,,-1.8468058556318283,-1.6913088776636869,-0.0639683692716062,-0.8979730850551277,-0.0177836334332823,-0.7125752556603402,-0.1777233821339905,-0.4414344597607851,-1.067350584315136,-0.1255710261175409,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.4_cz=17.9.log
7.3,-1.5,18.2,-0.8,5.9,25.5,-0.1,2.1,-5.066409063059837,,,-1.508094783173874,-1.0740523911081254,-0.0290348876733332,-0.3607052981387824,-0.0769452762324363,-0.315210822969675,-1.2374936455162242,-1.9106549982680008,-0.1621297587407753,-0.0741089308867231,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-0.8_cz=18.2.log
7.3,-0.2,18.6,1.4,5.9,25.5,-0.1,2.1,-5.560726927942596,,,-1.0111445137299595,-1.1251191548071802,-0.0186495971865952,-1.793542806757614,-0.0219063740223646,-1.7365837241522968,-0.2200991325080394,-2.054417539271526,-0.3847954069497064,-0.0479417638853192,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.4_cz=18.6.log
7.3,0.9,18.6,0.1,5.9,25.5,2.4,0.0,-5.66140149475541,,,-0.8697100346907973,-0.8597577260807157,-0.1612324193120002,-0.1296310157049447,-0.1143950729165226,-0.1791666550561785,-0.0523092334624379,-0.0540976370684802,-2.221887408057228,-2.176160754286684,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.1_cz=18.6.log
7.3,2.0,18.0,0.4,5.9,25.5,-0.1,2.1,-4.33932891394943,,,-1.7862762410659343,-1.7095756938215343,-0.0605547148734331,-0.8617845834232867,-0.0161521071568131,-0.6873368036467582,-0.1705760433105752,-0.4275790387764573,-1.06592613668181,-0.1144076231867075,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.4_cz=18.0.log
7.3,-1.5,18.3,-0.8,5.9,25.5,-0.1,2.1,-5.049761223024689,,,-1.476349052041769,-1.207166087348014,-0.0262173677328974,-0.3466867248062044,-0.0717808690387755,-0.2957203625701368,-1.145695207873359,-1.967275225440972,-0.1547125903889536,-0.0701179675525054,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-0.8_cz=18.3.log
7.3,-0.2,18.4,1.5,5.9,25.5,-0.1,2.1,-5.658853804576211,,,-0.8274974368978292,-1.1293422973249108,-0.0206199786625802,-1.915838230634108,-0.0240399080794304,-1.6650664093904195,-0.2389746333938092,-2.120644944603555,-0.4553965572267771,-0.0526355388574302,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.5_cz=18.4.log
7.3,0.9,18.7,0.1,5.9,25.5,2.4,0.0,-5.615292059839703,,,-0.9408822187688202,-0.931977851781994,-0.1512675606645643,-0.1192268999293446,-0.1056036578956991,-0.1676581215579062,-0.0493097357684746,-0.05097263737116,-2.1863264163257554,-2.1203751150751486,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.1_cz=18.7.log
7.3,2.0,17.8,0.5,5.9,25.5,-0.1,2.1,-4.397295150207356,,,-1.8915724190883336,-1.4747740018647164,-0.0652610398828983,-0.9389118375256658,-0.0186119466088712,-0.7830195282585919,-0.1810931107029318,-0.4629141270415857,-1.0346071125240996,-0.1326054133241996,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.5_cz=17.8.log
7.3,-1.5,18.4,-0.8,5.9,25.5,-0.1,2.1,-4.929596195928752,,,-1.4106362049933523,-1.2429655329324305,-0.0237010528799146,-0.3330760328099131,-0.0669490417931228,-0.2771837171167135,-1.05513296474237,-1.98328928090632,-0.1475778018357232,-0.0663403571816161,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.5_cy=-0.8_cz=18.4.log
7.3,-0.2,18.5,1.5,5.9,25.5,-0.1,2.1,-5.65151821274776,,,-0.9610190147068352,-1.1623053976800293,-0.019302207743749,-1.8747049502562727,-0.0225966351572424,-1.6832390991039574,-0.2242908993503078,-2.094032245571725,-0.4220820511691272,-0.0495293643325567,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.2_cy=1.5_cz=18.5.log
7.3,1.0,18.5,-0.1,5.9,25.5,2.4,0.0,-5.612719269352965,,,-0.8439130985643715,-0.8550263007637113,-0.1912650479935109,-0.1195155545137822,-0.1358935656026005,-0.1719565654639154,-0.0564068739768117,-0.054555719369091,-2.2017819875618443,-2.141189621994272,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=-0.1_cz=18.5.log
7.3,2.0,18.0,0.5,5.9,25.5,-0.1,2.1,-4.379608781076968,,,-1.7872426067478957,-1.6622300643939525,-0.0585780586116015,-0.9060240383259952,-0.0153802700806409,-0.7289218911901116,-0.1669490354834124,-0.4345192995388061,-1.0887863258831203,-0.1101656554965302,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.5_cz=18.0.log
