cx,cy,cz,A1,A2,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.2,1.4,13.6,-1,0,7.4,5.8,25.5,2.1,1.9,-5.45775944,-1.229400022,-1.079831758,-0.030840861,-1.515702714,-0.027304215,-1.704868114,-0.054774093,-0.374408862,-1.985348769,-0.249253875,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-1.0_A2=0_cx=0.2_cy=1.4_cz=13.6.log
0.2,1.4,13.6,-0.3,0,7.4,5.8,25.5,2.1,1.9,-5.45466205,-1.172862626,-1.00775847,-0.029189255,-1.594776504,-0.025589858,-1.740855812,-0.054845001,-0.374890789,-1.98952422,-0.249885777,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.3_A2=0_cx=0.2_cy=1.4_cz=13.6.log
0.2,1.4,13.6,-0.7,0,7.4,5.8,25.5,2.1,1.9,-5.459048345,-1.206202232,-1.049231861,-0.03013554,-1.550711497,-0.026575048,-1.72280235,-0.054808606,-0.37465359,-1.987205571,-0.249551314,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.7_A2=0_cx=0.2_cy=1.4_cz=13.6.log
0.4,1.4,13.5,-0.5,0,7.4,5.8,25.5,2.1,1.9,-5.496424096,-1.269205491,-0.79414277,-0.033189004,-1.463286804,-0.025799446,-1.821238588,-0.056760162,-0.362548295,-2.088060233,-0.285624354,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.5_A2=0_cx=0.4_cy=1.4_cz=13.5.log
0.3,1.2,13.4,-1,0,7.4,5.8,25.5,2.1,1.9,-5.44595786,-0.98489075,-0.476842339,-0.038111192,-1.698121126,-0.032064506,-1.807048077,-0.064479163,-0.39659636,-2.144366078,-0.321977264,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-1.0_A2=0_cx=0.3_cy=1.2_cz=13.4.log
0.3,1.2,13.4,-0.3,0,7.4,5.8,25.5,2.1,1.9,-5.348567052,-0.836085539,-0.378239183,-0.036283883,-1.75076294,-0.03010291,-1.792710729,-0.064540659,-0.397192495,-2.151886158,-0.32285515,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.3_A2=0_cx=0.3_cy=1.2_cz=13.4.log
0.3,1.2,13.4,-0.7,0,7.4,5.8,25.5,2.1,1.9,-5.404576713,-0.921100594,-0.431252482,-0.037334335,-1.722791055,-0.031221132,-1.802489845,-0.064513676,-0.39689129,-2.147693136,-0.32238389,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.7_A2=0_cx=0.3_cy=1.2_cz=13.4.log
0.4,1.4,13.6,-0.5,0,7.4,5.8,25.5,2.1,1.9,-5.470890087,-1.252221305,-0.945830763,-0.031321534,-1.456091774,-0.024210591,-1.752130912,-0.053532878,-0.337904095,-2.081049691,-0.267499983,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.5_A2=0_cx=0.4_cy=1.4_cz=13.6.log
0.2,1.2,13.4,-1.5,0,7.4,5.8,25.5,2.1,1.9,-5.468476055,-0.996911332,-0.637095843,-0.038467618,-1.698797582,-0.034511795,-1.804918308,-0.065290533,-0.41825926,-2.070607297,-0.308967726,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-1.5_A2=0_cx=0.2_cy=1.2_cz=13.4.log
0.3,1.3,13.5,-1.5,0,7.4,5.8,25.5,2.1,1.9,-5.617731192,-1.267528784,-0.935701496,-0.035898592,-1.551500905,-0.030351404,-1.773395971,-0.059012923,-0.375297416,-2.098711587,-0.287520689,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-1.5_A2=0_cx=0.3_cy=1.3_cz=13.5.log
